ENTREZID	GENETITLE	SYMBOL	CHR_Mapping	BP_Mapping	process_jetset_score	specificity_jetset_score	coverage_jetset_score	robust_jetset_score	overall_jetset_score	top_probe_indicator
1889	endothelin converting enzyme 1	ECE1	1	21259372.13	300.5	1	1	0.605772268	0.605772268	1
84224	neuroblastoma breakpoint family member 3	NBPF3	1	21462494.5	435	0.545454545	0.941176471	0.484031719	0.248486872	1
249	alkaline phosphatase, liver/bone/kidney	ALPL	1	21543884.5	528	0.818181818	1	0.414478511	0.339118782	1
5909	RAP1 GTPase activating protein	RAP1GAP	1	21628411.5	146	1	0.862745098	0.783850993	0.676263602	1
84196	ubiquitin specific peptidase 48	USP48	1	21743206.25	148	0.909090909	0.736842105	0.781240334	0.523318884	1
3339	heparan sulfate proteoglycan 2	HSPG2	1	21879764	246	0.909090909	1	0.66342329	0.603112081	1
23436	chymotrypsin like elastase family member 3B	CELA3B	1	21983123.5	315	0.181818182	1	0.591296328	0.107508423	1
10136	chymotrypsin like elastase family member 3A	CELA3A	1	22007098.5	242.5	0.272727273	1	0.667307816	0.181993041	1
101928043	uncharacterized LOC101928043	LOC101928043	1	22025020.5	350	0.818181818	1	0.557763643	0.456352072	1
29092	long intergenic non-protein coding RNA 339	LINC00339	1	22028285.25	353	0.818181818	1	0.55497947	0.454074112	1
998	cell division cycle 42	CDC42	1	22072249.5	216	0.909090909	0.333333333	0.697466822	0.211353582	1
54361	Wnt family member 4	WNT4	1	22130165	363	0.909090909	0.75	0.545798877	0.372135598	1
9923	zinc finger and BTB domain containing 40	ZBTB40	1	22491503.5	662	0.818181818	0.875	0.331458124	0.237293884	1
2046	EPH receptor A8	EPHA8	1	22580053.75	312	1	0.75	0.594262692	0.445697019	1
712	complement C1q A chain	C1QA	1	22638153	446	1	1	0.475231385	0.475231385	1
714	complement C1q C chain	C1QC	1	22645867	416	0.909090909	1	0.499617859	0.454198054	1
713	complement C1q B chain	C1QB	1	22657362	347	0.818181818	1	0.560561783	0.458641459	1
2048	EPH receptor B2	EPHB2	1	22816168.5	307	0.909090909	0.666666667	0.599239738	0.363175599	1
729059	chromosome 1 open reading frame 234	C1orf234	1	23013341.5	197	0.545454545	1	0.719925713	0.392686752	1
23028	lysine demethylase 1A	KDM1A	1	23051569	445	1	1	0.47602476	0.47602476	1
7798	leucine zipper protein 1	LUZP1	1	23126440	95	1	1	0.853452472	0.853452472	1
3352	5-hydroxytryptamine receptor 1D	HTR1D	1	23193311.5	1499	1	1	0.082050728	0.082050728	1
100996511	long intergenic non-protein coding RNA 1355	LINC01355	1	23283413	390	0.909090909	1	0.521762764	0.474329786	1
10236	heterogeneous nuclear ribonucleoprotein R	HNRNPR	1	23324526.5	487	1	1	0.443816625	0.443816625	1
80818	zinc finger protein 436	ZNF436	1	23364286	333	0.909090909	1	0.573806519	0.52164229	1
148898	ZNF436 antisense RNA 1	ZNF436-AS1	1	23370465.25	212	0.909090909	0.5	0.702136039	0.319152745	1
6920	transcription elongation factor A3	TCEA3	1	23402843.5	340.5	0.727272727	0.625	0.56667267	0.257578487	1
55616	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	ASAP3	1	23456409.5	343	0.909090909	1	0.564314485	0.513013168	1
1870	E2F transcription factor 2	E2F2	1	23518823.5	301	0.818181818	0.833333333	0.605267247	0.412682214	1
3399	inhibitor of DNA binding 3, HLH protein	ID3	1	23558861.5	351.5	0.909090909	1	0.556369815	0.505790741	1
6135	ribosomal protein L11	RPL11	1	23694102	523.5	0.454545455	1	0.417601399	0.189818818	1
6924	transcription elongation factor B subunit 3	TCEB3	1	23752712	401	1	1	0.51227643	0.51227643	1
100506963	TCEB3 antisense RNA 1	TCEB3-AS1	1	23769339	543	1	1	0.404236569	0.404236569	1
57095	PITH domain containing 1	PITHD1	1	23783308.5	324.5	0.818181818	1	0.582000176	0.476181962	1
2582	UDP-galactose-4-epimerase	GALE	1	23797952	402	0.818181818	1	0.511422636	0.418436702	1
3155	3-hydroxymethyl-3-methylglutaryl-CoA lyase	HMGCL	1	23813667.5	360	0.727272727	1	0.548536994	0.398935995	1
2517	fucosidase, alpha-L- 1, tissue	FUCA1	1	23856724.5	316	1	1	0.590310834	0.590310834	1
1269	cannabinoid receptor 2	CNR2	1	23893648	3836	0.818181818	1	0.001663774	0.001361269	1
55629	proline rich nuclear receptor coactivator 2	PNRC2	1	23961634.5	404.5	1	1	0.509294371	0.509294371	1
10772	serine and arginine rich splicing factor 10	SRSF10	1	23972404.5	772	0.909090909	0.75	0.275893576	0.188109256	1
127294	myomesin 3	MYOM3	1	24084107.5	244.5	0.636363636	1	0.66508531	0.423236106	1
58985	interleukin 22 receptor subunit alpha 1	IL22RA1	1	24131527.5	353	1	1	0.55497947	0.55497947	1
163702	interferon lambda receptor 1	IFNLR1	1	24170715.5	287	0.636363636	0.8	0.619568266	0.315416572	1
284632	uncharacterized LOC284632	LOC284632	1	24205964.5	458	0.909090909	1	0.465813401	0.423466728	1
57822	grainyhead like transcription factor 3	GRHL3	1	24338960	411	0.909090909	0.833333333	0.50380224	0.381668364	1
90529	sperm tail PG-rich repeat containing 1	STPG1	1	24385716.25	313	1	1	0.593272254	0.593272254	1
57185	NIPA like domain containing 3	NIPAL3	1	24442134.17	292	1	0.782608696	0.614422379	0.480852297	1
11123	RCAN family member 3	RCAN3	1	24521904	321	0.818181818	1	0.585407947	0.478970139	1
10250	serine and arginine repetitive matrix 1	SRRM1	1	24658305.5	1613	1	0.976190476	0.067841844	0.066226562	1
25932	chloride intracellular channel 4	CLIC4	1	24794796	316	0.818181818	1	0.590310834	0.482981591	1
864	runt related transcription factor 3	RUNX3	1	24923577.25	422	0.909090909	0.833333333	0.494642452	0.37472913	1
25949	SYF2 pre-mRNA splicing factor	SYF2	1	25227398.5	607	0.909090909	1	0.363305696	0.330277906	1
57035	arginine and serine rich protein 1	RSRP1	1	25277674.38	282	1	0.818181818	0.624757251	0.511165024	1
6007	Rh blood group D antigen	RHD	1	25301465	348.5	0.818181818	0.666666667	0.559160963	0.304996889	1
23585	transmembrane protein 50A	TMEM50A	1	25350329	368	0.909090909	1	0.541265689	0.492059717	1
6006	Rh blood group CcEe antigens	RHCE	1	25391560	386.5	0.181818182	0.75	0.524817829	0.071566068	1
55219	transmembrane protein 57	TMEM57	1	25465532	374	1	0.5	0.535875535	0.267937768	1
26119	low density lipoprotein receptor adaptor protein 1	LDLRAP1	1	25556235	102.5	0.8125	0.533333333	0.842841925	0.365231501	1
57134	mannosidase alpha class 1C member 1	MAN1C1	1	25701837	319	0.818181818	0.833333333	0.587364196	0.400475588	1
57190	selenoprotein N	SELENON	1	25809198.5	418	1	1	0.497953854	0.497953854	1
56181	mitochondrial fission regulator 1 like	MTFR1L	1	25826625	434.5	0.818181818	1	0.484435584	0.396356387	1
79000	aurora kinase A and ninein interacting protein	AUNIP	1	25846208.25	254	1	0.666666667	0.654629074	0.436419382	1
164091	progestin and adipoQ receptor family member 7	PAQR7	1	25866368	184	0.818181818	1	0.735707611	0.601942591	1
3925	stathmin 1	STMN1	1	25901320.5	363	0.909090909	0.6	0.545798877	0.297708479	1
5051	platelet activating factor acetylhydrolase 2	PAFAH2	1	25978961.5	1460	0.727272727	1	0.087565923	0.063684307	1
2134	exostosin like glycosyltransferase 1	EXTL1	1	26029121	294	0.545454545	0.666666667	0.612376011	0.222682186	1
7780	solute carrier family 30 member 2	SLC30A2	1	26042079.5	181	1	1	0.739398445	0.739398445	1
84676	tripartite motif containing 63	TRIM63	1	26059469	203	0.727272727	0.5	0.712756386	0.25918414	1
149420	PDLIM1 interacting kinase 1 like	PDIK1L	1	26118509	403	0.818181818	1	0.510570265	0.417739308	1
79927	family with sequence similarity 110 member D	FAM110D	1	26160823.5	365	0.818181818	1	0.543981064	0.445075416	1
51042	zinc finger protein 593	ZNF593	1	26170384.5	248	0.909090909	1	0.661213721	0.601103383	1
10256	connector enhancer of kinase suppressor of Ras 1	CNKSR1	1	26183686.5	224	0.909090909	0.833333333	0.688221331	0.521379796	1
101928303	uncharacterized LOC101928303	LOC101928303	1	26227579.5	509	1	1	0.427824992	0.427824992	1
64793	centrosomal protein 85	CEP85	1	26265263.5	386	1	0.8	0.525255724	0.42020458	1
83442	SH3 domain binding glutamate rich protein like 3	SH3BGRL3	1	26280621.5	451	0.909090909	1	0.471284303	0.428440275	1
91544	UBX domain protein 11	UBXN11	1	26297382.75	377	1	1	0.53320062	0.53320062	1
1043	CD52 molecule	CD52	1	26319221	247	0.875	1	0.662317584	0.579527886	1
55057	absent in melanoma 1-like	AIM1L	1	26337994	170	0.909090909	0.875	0.753090625	0.59904936	1
257101	zinc finger protein 683	ZNF683	1	26367213.5	165	1	1	0.759397881	0.759397881	1
79727	lin-28 homolog A	LIN28A	1	26420247.5	377.5	0.818181818	1	0.532756101	0.435891356	1
79947	dehydrodolichyl diphosphate synthase subunit	DHDDS	1	26451792.5	267	0.818181818	1	0.640586417	0.524116159	1
101928324	uncharacterized LOC101928324	LOC101928324	1	26465146.5	324	0.909090909	1	0.582485783	0.52953253	1
6195	ribosomal protein S6 kinase A1	RPS6KA1	1	26557301	304	0.909090909	0.75	0.602245952	0.41062224	1
101928728	uncharacterized LOC101928728	LOC101928728	1	26693020	338	1	1	0.56904071	0.56904071	1
8289	AT-rich interaction domain 1A	ARID1A	1	26739070	373	1	0.666666667	0.536770152	0.357846768	1
55650	phosphatidylinositol glycan anchor biosynthesis class V	PIGV	1	26793238.75	308	0.8125	1	0.598241005	0.486070817	1
84243	zinc finger DHHC-type containing 18	ZDHHC18	1	26841214.5	276	0.727272727	1	0.631041431	0.458939222	1
2810	stratifin	SFN	1	26863798.5	56.5	1	1	0.910059564	0.910059564	1
54707	GPN-loop GTPase 2	GPN2	1	26884879.5	407	1	1	0.507174963	0.507174963	1
63906	G-patch domain containing 3	GPATCH3	1	26895479	400	1	1	0.513131649	0.513131649	1
8431	nuclear receptor subfamily 0 group B member 2	NR0B2	1	26912779.5	352	0.818181818	0.5	0.55590598	0.227416083	1
10726	nuclear distribution C, dynein complex regulator	NUDC	1	26934296	380	1	1	0.530539058	0.530539058	1
126695	keratinocyte differentiation factor 1	KDF1	1	26954982.5	280	1	1	0.626844994	0.626844994	1
388610	TMF1-regulated nuclear protein 1	TRNP1	1	26997294.5	505.5	0.909090909	1	0.430330025	0.391209114	1
115572	family with sequence similarity 46 member B	FAM46B	1	27008930.5	338	0.909090909	1	0.56904071	0.517309737	1
6548	solute carrier family 9 member A1	SLC9A1	1	27126969	255	0.727272727	1	0.653538025	0.475300382	1
23038	WD and tetratricopeptide repeats 1	WDTC1	1	27271574	303	0.818181818	0.6	0.603251371	0.296141582	1
84065	transmembrane protein 222	TMEM222	1	27329272	276	0.9375	0.8	0.631041431	0.473281073	1
84958	synaptotagmin like 1	SYTL1	1	27347961.5	361	1	1	0.547622765	0.547622765	1
9064	mitogen-activated protein kinase kinase kinase 6	MAP3K6	1	27361022	314	0.818181818	0.5	0.592283467	0.242297782	1
8547	ficolin 3	FCN3	1	27371980.5	371	0.818181818	1	0.538563869	0.440643165	1
2827	G protein-coupled receptor 3	GPR3	1	27394228	472	1	1	0.455061388	0.455061388	1
10163	WAS protein family member 2	WASF2	1	27447206	462	1	1	0.462715733	0.462715733	1
27245	AT-hook DNA binding motif containing 1	AHDC1	1	27568869	708	1	1	0.306976394	0.306976394	1
2268	FGR proto-oncogene, Src family tyrosine kinase	FGR	1	27620819.67	219	1	0.916666667	0.693985297	0.636153189	1
2537	interferon alpha inducible protein 6	IFI6	1	27669136.5	332	1	1	0.57476446	0.57476446	1
199870	family with sequence similarity 76 member A	FAM76A	1	27744445	298	0.636363636	0.833333333	0.608303699	0.322585295	1
23673	syntaxin 12	STX12	1	27798817	341	0.818181818	1	0.566200246	0.463254747	1
5511	protein phosphatase 1 regulatory subunit 8	PPP1R8	1	27841224.25	539	0.909090909	1	0.406942746	0.369947951	1
9473	thymocyte selection associated family member 2	THEMIS2	1	27879613.5	429	0.818181818	1	0.488900398	0.400009416	1
6118	replication protein A2	RPA2	1	27903161	518	0.727272727	1	0.421450234	0.306509261	1
27293	sphingomyelin phosphodiesterase acid like 3B	SMPDL3B	1	27946386.25	539	0.909090909	0.8	0.406942746	0.295958361	1
2140	EYA transcriptional coactivator and phosphatase 3	EYA3	1	28033666.33	915	0.818181818	0.952380952	0.217344365	0.169359246	1
5724	platelet activating factor receptor	PTAFR	1	28166302.5	326	0.818181818	1	0.580545782	0.474992003	1
22826	DnaJ heat shock protein family (Hsp40) member C8	DNAJC8	1	28216654.5	141	0.909090909	1	0.790415872	0.718559884	1
93974	ATPase inhibitory factor 1	ATPIF1	1	28237097.5	105	0.818181818	1	0.839334473	0.686728205	1
83667	sestrin 2	SESN2	1	28270971	347.5	0.909090909	1	0.560094454	0.509176776	1
54797	mediator complex subunit 18	MED18	1	28332484	500.5	0.636363636	1	0.433934109	0.276139888	1
65979	phosphatase and actin regulator 4	PHACTR4	1	28452117	368	0.909090909	0.1	0.541265689	0.049205972	1
8420	small nucleolar RNA host gene 3	SNHG3	1	28508417	190	1	1	0.728381122	0.728381122	1
1104	regulator of chromosome condensation 1	RCC1	1	28525641.5	555	0.909090909	1	0.396225537	0.360205034	1
54952	tRNA selenocysteine 1 associated protein 1	TRNAU1AP	1	28565780.5	278	1	1	0.628939712	0.628939712	1
677838	small nucleolar RNA, H/ACA box 61	SNORA61	1	28579828	78.5	0.363636364	0	0.877268231	0	1
85028	small nucleolar RNA host gene 12	SNHG12	1	28580195.5	178	1	0.5	0.743107795	0.371553898	1
115273	RAB42, member RAS oncogene family	RAB42	1	28593461.25	494	0.818181818	1	0.438664582	0.358907385	1
6883	TATA-box binding protein associated factor 12	TAF12	1	28623093.5	645	0.909090909	1	0.340991806	0.309992551	1
10691	glucocorticoid modulatory element binding protein 1	GMEB1	1	28692165	946	0.909090909	1	0.206391172	0.187628338	1
51441	YTH N6-methyladenosine RNA binding protein 2	YTHDF2	1	28753251.17	319	0.909090909	1	0.587364196	0.533967451	1
4985	opioid receptor delta 1	OPRD1	1	28837918.5	158	0.909090909	1	0.768316884	0.698469894	1
2035	erythrocyte membrane protein band 4.1	EPB41	1	28996733	298	0.909090909	0.709090909	0.608303699	0.392129658	1
399474	transmembrane protein 200B	TMEM200B	1	29121314.5	311	0.909090909	1	0.595254783	0.541140712	1
6429	serine and arginine rich splicing factor 4	SRSF4	1	29164931	465	0.909090909	1	0.460406008	0.418550917	1
51102	mitochondrial trans-2-enoyl-CoA reductase	MECR	1	29211807	419	0.909090909	0.8	0.497123931	0.361544677	1
10076	protein tyrosine phosphatase, receptor type U	PTPRU	1	29281664	489	0.909090909	1	0.442338469	0.402125881	1
101928460	uncharacterized LOC101928460	LOC101928460	1	29339866.5	253	1	1	0.655721944	0.655721944	1
101929406	uncharacterized LOC101929406	LOC101929406	1	30025781.5	323	0.909090909	1	0.583458213	0.530416558	1
4146	matrilin 1, cartilage matrix protein	MATN1	1	30717430.5	358	0.636363636	1	0.550370032	0.350235475	1
100129196	MATN1 antisense RNA 1	MATN1-AS1	1	30722758.5	234.5	0.909090909	1	0.676272356	0.614793051	1
7805	lysosomal protein transmembrane 5	LAPTM5	1	30745151.5	386.5	1	1	0.524817829	0.524817829	1
9672	syndecan 3	SDC3	1	30889049	402	0.909090909	1	0.511422636	0.464929669	1
9698	pumilio RNA binding family member 1	PUM1	1	30998611	333	1	1	0.573806519	0.573806519	1
79570	Na+/K+ transporting ATPase interacting 1	NKAIN1	1	31209815.5	565.5	1	1	0.389346226	0.389346226	1
9410	small nuclear ribonucleoprotein U5 subunit 40	SNRNP40	1	31278182	578	1	1	0.381312129	0.381312129	1
51538	zinc finger CCHC-type containing 17	ZCCHC17	1	31330967	328	1	1	0.578612242	0.578612242	1
2170	fatty acid binding protein 3	FABP3	1	31369270	327	0.818181818	0.666666667	0.579578205	0.316133567	1
347735	serine incorporator 2	SERINC2	1	31423173	283	0.909090909	1	0.623715989	0.567014536	1
149086	long intergenic non-protein coding RNA 1225	LINC01225	1	31504325	354	1	1	0.554054504	0.554054504	1
284551	long intergenic non-protein coding RNA 1226	LINC01226	1	31521339.5	188	0.909090909	1	0.730815142	0.664377402	1
64129	tubulointerstitial nephritis antigen like 1	TINAGL1	1	31582500	328.5	0.636363636	1	0.578129864	0.367900822	1
3061	hypocretin receptor 1	HCRTR1	1	31622508.5	551.5	1	1	0.398545547	0.398545547	1
553115	penta-EF-hand domain containing 1	PEF1	1	31637394	411	0.909090909	1	0.50380224	0.458002037	1
1307	collagen type XVI alpha 1 chain	COL16A1	1	31678206.5	208	0.818181818	0.789473684	0.706836515	0.456569041	1
576	adhesion G protein-coupled receptor B2	ADGRB2	1	31745583.5	357	1	0.904761905	0.551288846	0.498785147	1
90853	SPOC domain containing 1	SPOCD1	1	31803236	159	0.909090909	0.818181818	0.767036356	0.570522909	1
8073	protein tyrosine phosphatase type IVA, member 2	PTP4A2	1	31917721.25	308	1	0.866666667	0.598241005	0.518475538	1
10657	KH RNA binding domain containing, signal transduction associated 1	KHDRBS1	1	32033031.5	341	1	0.75	0.566200246	0.424650185	1
55116	transmembrane protein 39B	TMEM39B	1	32087665	360	0.818181818	0.833333333	0.548536994	0.374002496	1
23633	karyopherin subunit alpha 6	KPNA6	1	32142304.5	215.5	1	1	0.698048772	0.698048772	1
200081	taxilin alpha	TXLNA	1	32189014	448	0.636363636	1	0.473648601	0.301412746	1
79140	coiled-coil domain containing 28B	CCDC28B	1	32202887.5	455	0.818181818	0.714285714	0.468150253	0.273594304	1
55721	IQ motif containing C	IQCC	1	32207160.5	550	0.909090909	1	0.399543991	0.36322181	1
149069	doublecortin domain containing 2B	DCDC2B	1	32212644.5	405	1	0.333333333	0.508869782	0.169623261	1
56063	transmembrane protein 234	TMEM234	1	32218853.5	257	1	0.28	0.65136138	0.182381187	1
8668	eukaryotic translation initiation factor 3 subunit I	EIF3I	1	32226593.5	547.5	0.363636364	1	0.401213625	0.145895864	1
339483	myotubularin related protein 9-like, pseudogene	MTMR9LP	1	32236684.5	199	0.909090909	1	0.71752796	0.652298146	1
84734	family with sequence similarity 167 member B	FAM167B	1	32248038	202	0.909090909	1	0.713946297	0.649042088	1
3932	LCK proto-oncogene, Src family tyrosine kinase	LCK	1	32274420.5	255	0.909090909	0.833333333	0.653538025	0.495104565	1
3065	histone deacetylase 1	HDAC1	1	32312864.5	299.5	0.909090909	1	0.606783574	0.551621431	1
65108	MARCKS like 1	MARCKSL1	1	32335033.5	329	1	1	0.577647888	0.577647888	1
100128071	family with sequence similarity 229 member A	FAM229A	1	32361756	390	1	1	0.521762764	0.521762764	1
81629	testis specific serine kinase 3	TSSK3	1	32363291.5	306	0.818181818	1	0.600240139	0.491105568	1
55108	BSD domain containing 1	BSDC1	1	32379546.5	789	0.909090909	0.75	0.268179954	0.182849969	1
728116	zinc finger and BTB domain containing 8B	ZBTB8B	1	32476457	453	0.818181818	1	0.469714664	0.384311998	1
653121	zinc finger and BTB domain containing 8A	ZBTB8A	1	32572547	5323	0.909090909	0.75	0.000139274	9.5e-05	1
339487	zinc finger and BTB domain containing 8 opposite strand	ZBTB8OS	1	32635804.25	1075	1	0.909090909	0.166433178	0.151302889	1
5928	RB binding protein 4, chromatin remodeling factor	RBBP4	1	32668731.5	326	1	1	0.580545782	0.580545782	1
81493	syncoilin, intermediate filament protein	SYNC	1	32691332.5	897	0.909090909	1	0.223969092	0.203608265	1
57648	KIAA1522	KIAA1522	1	32764370.75	423	0.909090909	0.833333333	0.493818048	0.374104582	1
8565	tyrosyl-tRNA synthetase	YARS	1	32796635	154	1	1	0.77346041	0.77346041	1
64766	S100P binding protein	S100PBP	1	32839484.5	269	0.909090909	0.769230769	0.638452908	0.446470565	1
252995	fibronectin type III domain containing 5	FNDC5	1	32866959.75	356	0.909090909	1	0.552209195	0.502008359	1
3208	hippocalcin	HPCA	1	32890571	287	0.909090909	0.333333333	0.619568266	0.18774796	1
113452	transmembrane protein 54	TMEM54	1	32898016	318	0.909090909	0.833333333	0.588344771	0.445715735	1
127544	ring finger protein 19B	RNF19B	1	32950629	357	1	1	0.551288846	0.551288846	1
204	adenylate kinase 2	AK2	1	33023823.17	363	0.909090909	0.5	0.545798877	0.248090399	1
113451	antizyme inhibitor 2	AZIN2	1	33098759.88	279	0.727272727	0.75862069	0.627891479	0.346422885	1
55223	tripartite motif containing 62	TRIM62	1	33162355.5	307	1	0.666666667	0.599239738	0.399493159	1
149076	zinc finger protein 362	ZNF362	1	33278645.5	279.5	1	1	0.627368018	0.627368018	1
1912	polyhomeotic homolog 2	PHC2	1	33343183.75	312.5	0.727272727	0.7	0.593767266	0.302281517	1
101929464	uncharacterized LOC101929464	LOC101929464	1	33356798	213	0.727272727	1	0.700965813	0.509793318	1
7579	zinc finger and SCAN domain containing 20	ZSCAN20	1	33484512.5	8051	1	1	1.47e-06	1.47e-06	1
114784	CUB and Sushi multiple domains 2	CSMD2	1	33839778	153.5	0.909090909	0.666666667	0.774105767	0.46915501	1
